node	type
C19844	gene
C19800	gene
C19854	gene
C19858	gene
C08983	gene
C20503	gene
C08588	gene
C17513	gene
C19885	gene
C08607	gene
C19895	gene
C19909	gene
C19931	gene
C19933	gene
C19947	gene
C15681	gene
C19967	gene
C19969	gene
C20119	gene
C12177	gene
C12045	gene
C14909	gene
C20152	gene
C10453	gene
C20226	gene
C19891	gene
C20260	gene
C20320	gene
C20368	gene
C09131	gene
C10682	gene
C14531	gene
C20380	gene
C20398	gene
C10784	gene
C20408	gene
C20418	gene
C20420	gene
C20430	gene
C20436	gene
C11101	gene
C20452	gene
C05366	gene
C20454	gene
C09023	gene
C20458	gene
C08612	gene
C16930	gene
C10428	gene
C20472	gene
C20500	gene
C20501	gene
C20512	gene
C20514	gene
C20516	gene
C20519	gene
C20559	gene
C20045	gene
C20566	gene
C20568	gene
C20525	gene
C20527	gene
C20534	gene
C20531	gene
C20542	gene
C20532	gene
C20550	gene
C20586	gene
C20444	gene
C20602	gene
C20604	gene
C06669	gene
C20608	gene
C20623	gene
C11460	gene
C07044	gene
C11848	gene
C08057	gene
C14153	gene
C14154	gene
C20647	gene
C20649	gene
C20669	gene
C03359	gene
C00397	gene
C20688	gene
C20717	gene
C20719	gene
C20713	gene
C04114	gene
C20756	gene
C12016	gene
C20761	gene
C20765	gene
C20770	gene
C20797	gene
C06809	gene
C20803	gene
C09092	gene
C20808	gene
C11449	gene
C17374	gene
C20817	gene
C06664	gene
C11755	gene
C20835	gene
C20829	gene
C20841	gene
C01725	gene
C20851	gene
C20856	gene
C20825	gene
C02338	gene
C20871	gene
C20891	gene
C20449	gene
C20902	gene
C04255	gene
C15680	gene
C17352	gene
C20913	gene
C20915	gene
C20940	gene
C17691	gene
C20957	gene
C20959	gene
C12381	gene
C20981	gene
C20998	gene
C21007	gene
C21000	gene
C16164	gene
C21089	gene
C21096	gene
C21001	gene
C05198	gene
C08813	gene
C21109	gene
C18092	gene
C21138	gene
C21141	gene
C06688	gene
C21145	gene
C21147	gene
C20125	gene
C11129	gene
C06802	gene
C02496	gene
C21161	gene
C21162	gene
C14582	gene
C21177	gene
C10556	gene
C21183	gene
C10552	gene
C21193	gene
C04678	gene
C11242	gene
C21209	gene
C21216	gene
C17700	gene
C17698	gene
C21247	gene
C17699	gene
C17584	gene
C21255	gene
C18002	gene
C17712	gene
C18003	gene
C21288	gene
C21290	gene
C01748	gene
C11468	gene
C21320	gene
C21325	gene
C21367	gene
C21373	gene
C21343	gene
C21337	gene
C11469	gene
C21375	gene
C21377	gene
C21379	gene
C21380	gene
C20934	gene
C21387	gene
C16739	gene
C00284	gene
C02045	gene
C21399	gene
C11447	gene
C21362	gene
C21401	gene
C01705	gene
C21408	gene
C21411	gene
C21417	gene
C11243	gene
C21469	gene
C02261	gene
C18319	gene
C00569	gene
C00288	gene
C18706	gene
C00237	gene
C00011	gene
C19636	gene
C00721	gene
C01835	gene
C01935	gene
C01936	gene
C02052	gene
C00039	gene
C00046	gene
C01355	gene
C00282	gene
C00027	gene
C01684	gene
C06417	gene
C19610	gene
C01074	gene
C00014	gene
C00244	gene
C00533	gene
C01601	gene
C02455	gene
C00403	gene
C00317	gene
C00480	gene
C00718	gene
C00087	gene
C01041	gene
C03547	gene
C00936	gene
C05529	gene
C01551	gene
C00076	gene
C00698	gene
C00305	gene
C01712	gene
C00238	gene
C01330	gene
C15441	gene
C00070	gene
C08261	gene
C07599	gene
C00597	gene
C03017	gene
C16537	gene
C07588	gene
C11251	gene
C14641	gene
C11378	gene
C06264	gene
C06262	gene
C17061	gene
C00007	gene
C00009	gene
C07534	gene
C00840	gene
C08322	gene
C02862	gene
C06340	gene
C05776	gene
C01324	gene
C08367	gene
C13691	gene
C00306	gene
C13809	gene
C13881	gene
C19440	gene
C13690	gene
C00338	gene
C00174	gene
C06948	gene
C14819	gene
C00038	gene
C09315	gene
C16434	gene
C12078	gene
C19543	gene
